Dataname,Value,Time
filament_temp,171.3,2025-09-03 12:05:44.336094
bed_temp,56.6,2025-09-03 12:05:44.336094
current,2.04,2025-09-03 12:05:44.336094
power,240.5,2025-09-03 12:05:44.336094
voltage,121.11,2025-09-03 12:05:44.336094
filament_temp,171.3,2025-09-03 12:05:44.836326
bed_temp,56.6,2025-09-03 12:05:44.836326
current,2.04,2025-09-03 12:05:44.836326
power,240.5,2025-09-03 12:05:44.836326
voltage,121.11,2025-09-03 12:05:44.836326
filament_temp,171.3,2025-09-03 12:05:45.336513
bed_temp,56.6,2025-09-03 12:05:45.336513
current,2.04,2025-09-03 12:05:45.336513
power,240.5,2025-09-03 12:05:45.336513
voltage,121.11,2025-09-03 12:05:45.336513
filament_temp,178.3,2025-09-03 12:05:45.836701
bed_temp,56.2,2025-09-03 12:05:45.836701
current,2.04,2025-09-03 12:05:45.836701
power,240.5,2025-09-03 12:05:45.836701
voltage,121.11,2025-09-03 12:05:45.836701
filament_temp,178.3,2025-09-03 12:05:46.336886
bed_temp,56.2,2025-09-03 12:05:46.336886
current,2.04,2025-09-03 12:05:46.336886
power,240.5,2025-09-03 12:05:46.336886
voltage,121.11,2025-09-03 12:05:46.336886
filament_temp,178.3,2025-09-03 12:05:46.837121
bed_temp,56.2,2025-09-03 12:05:46.837121
current,2.04,2025-09-03 12:05:46.837121
power,240.5,2025-09-03 12:05:46.837121
voltage,121.11,2025-09-03 12:05:46.837121
filament_temp,178.3,2025-09-03 12:05:47.337356
bed_temp,56.2,2025-09-03 12:05:47.337356
current,2.04,2025-09-03 12:05:47.337356
power,240.5,2025-09-03 12:05:47.337356
voltage,121.11,2025-09-03 12:05:47.337356
filament_temp,185.8,2025-09-03 12:05:47.837542
bed_temp,57.6,2025-09-03 12:05:47.837542
current,2.04,2025-09-03 12:05:47.837542
power,240.5,2025-09-03 12:05:47.837542
voltage,121.11,2025-09-03 12:05:47.837542
filament_temp,185.8,2025-09-03 12:05:48.337731
bed_temp,57.6,2025-09-03 12:05:48.337731
current,2.04,2025-09-03 12:05:48.337731
power,240.5,2025-09-03 12:05:48.337731
voltage,121.11,2025-09-03 12:05:48.337731
filament_temp,185.8,2025-09-03 12:05:48.837914
bed_temp,57.6,2025-09-03 12:05:48.837914
