Dataname,Value,Time
filament_temp,27.4,2025-09-10 15:08:52.233378
bed_temp,33.4,2025-09-10 15:08:52.233378
current,0.07,2025-09-10 15:08:52.233378
power,2.4,2025-09-10 15:08:52.233378
voltage,121.84,2025-09-10 15:08:52.233378
filament_temp,27.4,2025-09-10 15:08:52.733613
bed_temp,33.4,2025-09-10 15:08:52.733613
current,0.07,2025-09-10 15:08:52.733613
power,2.4,2025-09-10 15:08:52.733613
voltage,121.84,2025-09-10 15:08:52.733613
filament_temp,27.4,2025-09-10 15:08:53.233830
bed_temp,33.4,2025-09-10 15:08:53.233830
current,0.07,2025-09-10 15:08:53.233830
power,2.4,2025-09-10 15:08:53.233830
voltage,121.84,2025-09-10 15:08:53.233830
filament_temp,27.4,2025-09-10 15:08:53.734064
bed_temp,33.4,2025-09-10 15:08:53.734064
current,0.07,2025-09-10 15:08:53.734064
power,2.4,2025-09-10 15:08:53.734064
voltage,121.84,2025-09-10 15:08:53.734064
filament_temp,27.4,2025-09-10 15:08:54.234298
bed_temp,33.4,2025-09-10 15:08:54.234298
current,0.07,2025-09-10 15:08:54.234298
power,2.4,2025-09-10 15:08:54.234298
voltage,121.84,2025-09-10 15:08:54.234298
filament_temp,26.9,2025-09-10 15:08:54.734517
bed_temp,34.3,2025-09-10 15:08:54.734517
current,0.07,2025-09-10 15:08:54.734517
power,2.4,2025-09-10 15:08:54.734517
voltage,121.84,2025-09-10 15:08:54.734517
filament_temp,26.9,2025-09-10 15:08:55.234748
bed_temp,34.3,2025-09-10 15:08:55.234748
current,0.07,2025-09-10 15:08:55.234748
power,2.4,2025-09-10 15:08:55.234748
voltage,121.84,2025-09-10 15:08:55.234748
filament_temp,26.9,2025-09-10 15:08:55.734966
bed_temp,34.3,2025-09-10 15:08:55.734966
current,0.27,2025-09-10 15:08:55.734966
power,2.4,2025-09-10 15:08:55.734966
voltage,121.84,2025-09-10 15:08:55.734966
filament_temp,26.9,2025-09-10 15:08:56.235193
bed_temp,34.3,2025-09-10 15:08:56.235193
current,0.27,2025-09-10 15:08:56.235193
power,27.4,2025-09-10 15:08:56.235193
voltage,121.84,2025-09-10 15:08:56.235193
filament_temp,26.9,2025-09-10 15:08:56.735417
bed_temp,34.3,2025-09-10 15:08:56.735417
current,0.27,2025-09-10 15:08:56.735417
power,27.4,2025-09-10 15:08:56.735417
voltage,121.84,2025-09-10 15:08:56.735417
filament_temp,26.9,2025-09-10 15:08:57.235638
bed_temp,34.3,2025-09-10 15:08:57.235638
current,0.27,2025-09-10 15:08:57.235638
power,27.4,2025-09-10 15:08:57.235638
voltage,121.84,2025-09-10 15:08:57.235638
filament_temp,26.9,2025-09-10 15:08:57.735878
bed_temp,34.3,2025-09-10 15:08:57.735878
current,0.27,2025-09-10 15:08:57.735878
power,220,2025-09-10 15:08:57.735878
voltage,121.84,2025-09-10 15:08:57.735878
